address,numberTransaction,isPonzi
1Eg1kzYuxHMYn5SB6SgK2MGG9xjayG39di,28,false,
1JpgBLgdk3KqQV8Ui1Fuh1p2Q5ZG8nSvLq,108,false,
19adQG14tUDzcaZanwVeMfjdw81i5QXpEa,34,false,
14TAMSaUwxxHMH6bqLEfYxhC5KnpBRM3o2,28,false,
1AU55zPcrnqgP9arkJjvBSUn5aL7mDeuNX,30,false,
16ctzBwwHxmLwpBvdkNGug78JQGqW2nv4H,35,false,
1Mh8Rd2XADNYs8iH7eEaebmWXcsKcid5DS,48,false,
1Q1MK4VmS85SVijC7bmrZe9TCv9WkdXh7g,34,false,
116838fASkxGjRVeXy7qpQTawBXinGHwML,115,false,
1yqcHyTbX5vk1TSR3aLrkJAkHGgoQqwpZ,35,false,
1MFcNK6NbgxKTgGsE6dM31r9mGV8Jjeuyz,112,false,
1DRvHze7bXdiPWN3VgptaxYv9XVSQwwCa4,42,false,
1CiNDCLYC5ckAYg7ygjyycLSbRgsjdeNFV,34,false,
1JHfqX5c4cW9WgZ9YtKVZV4A8uMcBEncNA,29,false,
1FtiNDWTRAbvwYDywo9aDvYuDNTjN1J9i6,102,false,
1P3PCALnkYeM1yZKvxjBEWEZhB5BiXuZLD,42,false,
1P73ZThiqeUgC4vBjS1fDFcE41JgmosgAb,220,false,
1LjPip6Ep7kZhRbyNxwexrWEDiJpCVPzy6,36,false,
1MTSikc2LpVb7KJYwsTcHZtKSSSV88z7BA,37,false,
1E1Bxoreco9RbT5Kofh6V3TwXiPNtGhbQv,129,false,
15qLC9AcXvYwsNikoWxLzNM62QzpHBWUKd,26,false,
1QBm3RF6ZxeS8P7F4R6Un1rbND18zxeBsB,185,false,
1nykJKnvDPwQpfpMvafn1xRzWqCv1Zx5y,74,false,
1FL4qxDU38MK7g7ytSF4gE6rSEMQcsp9Q6,62,false,
1PLtjPfFfcNyqmZcvmfXBtigZ8NzNThq9r,32,false,
1JkT6EQMotCz6BFqPWFd3kFDQzU1qa119N,780,false,
1GWaDDxxJuTvdGGa6mBWRcewFg8wT2vBva,236,false,
14zVM6t5SgQc8RxkAcLWnFbJViZGgMG8Za,33,false,
1CdPjVwQsYjieXTLM3BTgB3i23HRV6MFq8,30,false,
17xSvmgSfk9Mo2R9yHm5pv43kd4PmVP5TV,297,false,
135LrwnKj7zVhmL6Jn1FJ9XsNVSWjA38Ur,47,false,
132FHD3NuEry9ncGdMceJxq6MBV6nsVyNn,31,false,
1Hk5yeEAsikXsa5t39mDpaFBuB4GymVE3u,36,false,
1GYhg5qwQe1ceY8iDkWnqHoW6CQrHu9EqM,682,false,
1Hu65eC7hSEZJwax9G2yzJY9YsA5qauyXu,84,false,
1FYhEB7hcqACSBDXZ3V3NjEgCduHyLGHhZ,27,false,
19DVCb9pfvLgwojacqgimP6fxbM1nG2XWN,28,false,
12i7qeKKz69nU7YgefpaMDoef8Gf5UsphB,58,false,
1Dk1R3JFbxCiUyk63afWHBQChPTJttZFER,174,false,
1L9CYEb8nAX8p2KKdsDRmeQP6C5916q6gX,186,false,
15tidLUvDHg3ZQvcLU1bpJw6WPZq5Ha2tF,112,false,
1Pm4AfJJibCq1D6BCVyqEcJTff73w5rERF,124,false,
1NfPjFYhQvzNkAGmNM1Z1GF7pbmmFCZ16,26,false,
1DfSsFJRVJRxNzp1Y5vZAodVGr4YDeoXXC,41,false,
1RvFvnbWdaR47BWYSFDUXXwSJhHeFCDJx,171,false,
13MvDaLttfseTAJnSXkApAvHhvVpSFsPzX,653,false,
1GzawxhSKXvMMDfaocSPiAEoGNByKUvqMU,35,false,
1D7zzgLvFxPgyd5F1py33BMFb9zvycKqUn,262,false,
1H2MaZDsQ2PKeD3ko1LqTGDUYwJZYAwCpU,43,false,
1J1hWWDX9Cxp7EKBfGVepruhqiTGDwzpPp,48,false,
1DrzdwLatLJ1afk7ZkNxiyYn9WpaFrghTj,246,false,
1JuZixDFxc1QpZe4RJj7pcLh8USUv6nQXb,31,false,
1MoGgH37tayzRbyVa591Xq3giajjhPKrtW,126,false,
1Br4sp6NAP4yiPdeuurttTUGbtq8JQsrX1,57,false,
192tzZib9NCMMqdxivvEysDQdGdrgjqPG9,85,false,
14cWNtX45CHdvFijQtJMKftv52Bow8A2sr,70,false,
15da5wUMa4kpnp9cusZcavR3aR89vkZT4e,188,false,
1666R5kdy7qK2RDALPJQ6Wt1czdvn61CQR,37,false,
1ByiUkzSqhN12BdLcrvcKQVmYFca9f7Ujr,43,false,
1KzFWyzMd2BDySgHwWTwAZ4twvwLxEuXoK,30,false,
1ME8WGsB7rtVLu76zDM3NRGiEqQYPRaDT2,1336,false,
15oWEoG9dUPovwmUL9KWAnYRtNJEkP1u1b,29,false,
19jjWYv5a5rrTQuJdjijwQ5hMxucVDEQoy,79,false,
1BmuoYC5nmrrpZsWEKe3FRwkGN9Nt4cWeU,114,false,
17S57XT1My3N3drpjGSBRwVKh6DJ1h9zGM,52,false,
16dmjyzSXs94FoyV8cn1RbERH7rD4VyA96,70,false,
1DyUZehDtHuj2qcjpat9FjREWLVvYXNe54,141,false,
1DQGktCLUbwt8KJndTcUk6Dc6jaUvH58Rs,62,false,
1CWB7iwosnQDPgHDvqcv9g3AbgKUH7dnYm,28,false,
17PrXazxj1Z4f9G8cyuXkZdYFwWjYXomYK,122,false,
16wpUjtA6NEUt5TLUG9NPskNAmauRGXRVM,28,false,
1GiCGX4BT42GqNekgWpNBbQoPuqePMxSEs,93,false,
14NvjwiRL2UpMiXfMkuzkji5NW4J9JM8Fy,30,false,
12MmpXksLVAGW12PUMC2cKt3DFn69riS7Q,43,false,
1PEQ8yokGiYhB9e7dQVWauJySWFV6PE6AL,29,false,
1GAsVnkSZPomJK1Eyw1qjAs7vpWfM7o5Ka,33,false,
19HKvHqcJav38JsKywTwgLj6dGF8XBj9d,420,false,
1NiZTes8m1LvRAw8apGQSF6eT7M1hUuyZa,26,false,
14ccB2QFEKZnd1gLUtgr7vWg6JrMeXaQXK,27,false,
1GNLWUF5Y9GHJ4ymfF3JBJHAXveqDHTK8h,37,false,
1BW5BdRdtLAany8kPQV619m24Hr5QzkNaq,31,false,
14NPKwBzpeR29MSBrMek5jRi4u8ABvMYn4,66,false,
1B8RztjMcANbs6yhksPSi9WrTFAgYcTiJu,27,false,
16ByGzYoApHM2EXcd2EWeMB8xN4UJwNBC7,49,false,
1FGP4XE4FaN9kUjYzVQcfryLPFVw4y53aQ,125,false,
1A2ZhyvLL5P1ggVNsK6cxNtkJe7bvoyxhC,126,false,
13ovz4fX13F8hf7Wr6nNYsTgfhKg8S4qY7,105,false,
15s8pP7EfEG5HZLL6gEKWqQKRFJ6vo5hDx,26,false,
12ZLqq4uDQ6gY4ZuyCbCynDJ9aSZhKejXK,53,false,
1NBgzYFtg2fggQAsQBeUj7dbjh1vNWa4iz,72,false,
1LkTG5Uif2Db2QcDYs4ZuHXnN15snHJL8y,40,false,
15oaoQYavHcZX4toGsR7hzp3cKddZe13Tv,48,false,
1PepgmMpWDBsrS8Ke8PCFhWqJuKstTnqdr,57,false,
1D9Xvx4U3EhKdWfCAiVgxavSK93f3LCwtY,144,false,
15dQ7y3GJMSB5E2Ayb9SMQdddYppvk9VzJ,30,false,
164k6Z8fR8iWHa8A6ZsLoHBTDZDdVfMiKK,148,false,
1CNoLhQnozyxLg6wTf4JaECPzubFwFkeZh,30,false,
18dWzde6tFyDFc6tAD1t8nh7rNfYn2zvvT,271,false,
1JhFWgvcnomjeLeecr7kJs3d5XNhMUGD9V,63,false,
1JVCxECHrnPD6jS4jLBk3RCfGVNDd5b6XZ,153,false,
19KC2FvGUUVAx8ddq4dkxnrTwGidtGQyhN,72,false,
14eF2c1NrFrgHiKnw3GGe5WcmbUE8iNAxs,134,false,
13pk7PDi2KWToMyeR4qNSeHTCD6u4zNUs9,69,false,
1PwbJ95MpBvinNibTdJv2y2HUwafvFoqvx,77,false,
13LbriV9Fz1TZJfCJV1h9Xy1u97imAZZxD,150,false,
15eLcLvfv87WGXygXCpuFbkzJTegq7UjCS,77,false,
1EgPLjxt5qSnHezH28JF5GmqkxujzjSBhK,36,false,
1Jkx2jqz3vasxLLbXgAQw9RGzAfggpjPMC,32,false,
18y1vddgsF5WFf1Xt5a6PTkjjYgBraL5yD,35,false,
1N2tRPmxSLNbsfV77uMMX7v7C8vEj7vvG2,27,false,
1PJgHWaZBLSmSAKRqSEY78xRTNSBRtKusm,117,false,
1F9j2GZ4cPBJHAkeiUkcZdMuah3TfFkMiv,28,false,
1G5rnrsTwKF42NhnW2ucwDJKEy6ejgX6Ez,68,false,
1LVHxEJEXadMiiVXJ4eDPHHJJNbeBfjCjk,190,false,
19GZYbsvBP53KBGas61NWTF9TKFXApSK5z,46,false,
12zYF8DoAnQBBqQH7PaXia1xJUgrDo5cEV,99,false,
1KGouub2XDw5vTyf4qtgzQrno1ktLdtUnU,36,false,
19YB2hxxooSLKGcreSg5qgJzbPnF6GDBJj,31,false,
1odgY5kKL3nf1S5eF6q6ggzFQsHr77s9S,33,false,
1FejqWd7yWWt5FGHifkyd6xq6vNCL9bBQA,52,false,
12RRTzpUuj12iDRZPnectR2qpZWYGkpEQR,741,false,
1E6mN2DRSzKhXmMRx4ZnCgQr2Sz15t8p4E,150,false,
1J74AgKNXbhrcvZhxtWyhFjeWJb2r6i3Zm,167,false,
18uhBprt8PzkZn9TF24r5FciiNGCbGwPhT,86,false,
1LedrKpL8SLex2WqRFsMDH16FT1nFms4Ac,129,false,
1KxAokP8rng8Z9HuSYj73aVtPbatmurbyN,37,false,
183KrbGAnCx7vD61GUxqSHTmq1fJWePqih,174,false,
1NmCMgciTtNAys9qnSYKMqGK2UE6c9VSRu,27,false,
1FLEAE7q4YUb253CLnoDxrWjVVtHKTU2A6,880,false,
1KQaNxruqxU4mSt8o7RtxmGy9HJHxVbKjp,38,false,
14h2UejaQkeyL6to6tDGLjAsde4L6V3SZU,56,false,
1LwzXYY65fRLB44LXQdmK33wgusUsUzV6R,182,false,
1MSgUtNsS2Nmfd4NH9ocXMhKRHoCAHEHKv,45,false,
1BdwQtpWGVWc6LzCoLCMzFJDYPfu2DK5rW,114,false,
1AnfBfcuHdLnsnnkrfDGjxZMchxdPjcNPp,91,false,
1GZ7sWbQKLWCNUzCazwL8fB4cCNRYhPXzz,35,false,
16CzA8rJcUDuzcEbvm3bp39j2PGUoiU8PM,39,false,
1BrYyHuyKt2c87wGxhLsFNfKh7eQwjmnmB,229,false,
15QCZMBMqaHQpSrQZwEMjoCvKcEZhET4uW,378,false,
1KHNBUB8pXxfL3efdisxHzVviCNkVFeTcH,267,false,
1Jc7dsW4j6KzumEzyTcWnsG1nXcmmc17oA,33,false,
1Q183Tg192FSAKhNfAk5tNFmSchpTRqPdf,128,false,
1Ay13BEQzEX4u3Mff73bA6XHg2QG6mwTQ2,47,false,
14qfP78T76AqyvCC8qCL5eJctWcXpYappC,62,false,
14JXUJWdComjKvDSMpBEp2NYypNUP28hEF,29,false,
13QdPvoy3ALLGtxYqTSXS7JkU9va8vDgs5,63,false,
1K9NrC7wkq6NyJPALVviEhuZjhinzaSC9Z,339,false,
1NhwQQg6mkmYquGjAyhtps7wm7JpgJ6vjs,280,false,
1PNki67ZmFr9YBTvFJp6x7o4R6TB4KZdWi,56,false,
1NHLoFsfcNFYDfjBYYihRMnoPfbbJ5SZw6,64,false,
1PTCqgNv3Bb3TaPSc5ozzhNQpYcG5T2AQJ,41,false,
1Hnw1JwGw8Mgfp5EUkaaYnrV8qzhbdYcDU,122,false,
19v96NF9t8s8vUTHbyyszrsWqsXYJoZXqS,34,false,
13demyqwdkVUTaGeXjY9EiPemgitEgAsHv,80,false,
1FtAsfGaGfv8U3otyhv6vonoxgtE14uD9G,607,false,
1BJqaqhs2naTFLQutL1HeVQNunyBEjGCeo,903,false,
1HHft8KXH4Tk9JhexX5LPu3MJnQPKk64KH,50,false,
194aJvhRWE133bm5Lu4fmtULXhYjsxtFr4,49,false,
1Njrvbw3YZpXYxAvJD67hgeF5QVTZLDfQr,27,false,
12UKdiB5rWZMJLztsKg9jkfpUL3EPdnHv5,169,false,
1AnwHCkHChxXpfqN4EPx4G9FLEzipceSBs,95,false,
17RS4RHKVsoKtN2TBsVsgnpDvU9T1Z5JxC,44,false,
19fEpYwwL8buaggYSYn54ba1JwQN2eXKqL,117,false,
1HpVUGyw4kdktDMrrPzMLaX1nLm7ZRdff8,310,false,
1LtYDY5iXwsuR1HtkgqBCquf3bsuC5G6G1,53,false,
178wLCHn3DEqbgmNGTN2LrjRAA8pWPNH47,45,false,
1KfFxiCM5XBshMoThyjaihdRcRAhK45N11,45,false,
1AgdS19XGiwCeS5Z7QRo1msTvnrYL1UJXv,35,false,
19FdyzEeWB7fz49zSLphD2oHAnpbebYDSK,102,false,
1HDiVcxbT2CAUDZwJeAu8nq31HaNyASc4K,40,false,
16Gq3skfNmewT6PVRMZg3acoaGBJpwVMst,48,false,
1A8teo7At4MkEuPnMya5iXmxsgssMVHkg5,61,false,
1K64V2mvPpDckcBRomao8mr1znMuFJwefr,74,false,
18pnDgDYFMAKsHTA3ZqyAi6t8q9ztaWWXt,26,false,
1HWyH92epURpeyp3YUm8YLaLfjd4FP5jhs,214,false,
1Ak8ebUV2c85XoapUY3T3jaaAUiMbvKaA8,52,false,
1DoH4vJ4pdW7eu1UcYzD9GgdfPev3c4e7p,65,false,
19jzBxijUeLvcMVpUYXcRr5kGG3ThWgx4P,52,false,
1FWUKkVpNCdFmVcySNhBu7j4ZPCU3tGXgK,62,false,
1N9qcPjD9sWF8rNePN3W5umTP8xuZuWzFm,39,false,
1P6NT8a5JZsjUsWrUQKibdhQiVVf95xgw1,415,false,
1Q9yKkNSoBBKSNwA8AeyPcC8Cs31iVZ2UF,1623,false,
16ihwsJP56njL4wY2dWyUJibh2Pv2exM6d,40,false,
1FfkqN26GZuHmQD9kspS2LnfgrKb9txqTh,33,false,
18YuGYo6s5WaBMrFW6gAxaXZ4wGVMQh3kv,189,false,
18J5J72EYCEqsySXeru2Qzwjg6gTSErBoc,50,false,
17FpiqBE3x6PwbZ3ER3Xk1KZwSE2EXV54q,76,false,
1NsN5FrXJ3oUJmMrGxqCFcGqsyc7Wyd44T,66,false,
18H5MaG9xizN74QPEdUh5puamvaEd1xQME,83,false,
1NwgZzMjH44cDG2CW7k52kFZUgiPWBtT7P,40,false,
1Q1Vh8Mfr2yNeDogtJWNLMZCdxteCwbueE,63,false,
1Lud1kWbXqzmCqtydKuQoqCSAbnjz49Fkt,44,false,
18aBAcrahaQfQPx4cUDBc6i5rRFMzPfRBi,556,false,
1Fhekeqzfg2vrsii63YiYKDnaZshYKVASv,42,false,
12Mqx2XZmVrRgZKPRwpyYkcw5JZi5NZe4u,26,false,
1MvXH7UqPFHRSC5a8ebY5Mqh3KbUaK66x1,44,false,
18VLiDnJy9xCS5dwGy1EDz9QLZNWh4BZrJ,31,false,
1K2GvTVPNHstcj9mDYFnEQHL1rauRewo7T,2984,false,
1FnLJQSK6frt5BwG8Q6Kwj1dPALc1simxg,46,false,
13xxGt4gDFMmrotQgoMyNKrrC3sRcabwtv,55,false,
1K4MRPgRajBatWLu2FTk8pLWWZEUSFAGBK,30,false,
13yu6QREAmBDiZL1VzppZH6j5P1aakWowz,62,false,
161ntD1b8XtWbWeedKvoZjJnGm9B48KtBe,77,false,
1E4uh6r69HSjHE2mL3CYugTxBzPrYRLNWd,40,false,
179jEFpPVFMSBTR4QGfZ6yc83x4f82Kyo5,141,false,
12HhYz7cXZuDCzgKBsxjweSX3dji3CSqmM,88,false,
1DgjW62DAMj7ewd7KvE4vRFjUn6BjtCT9D,41,false,
1F2orVkFrXsvR5SiypTbyMMP6dFt9xJBik,241,false,
1JYFY5Uw2SxyGaMaygYHgnAbyA7mVs7TkL,357,false,
1QFcvUUCPLx5ia9dvryv5ZcUbc1GN9wb1j,36,false,
1BstkCpD9GCLEegBe19sTfJPtrb8Li9V8x,103,false,
1CoMgtgsVKKv238VLF4ovZyx8xhJRquTEf,58,false,
14AExJ91Lr1FGdyTenjixbwPtQsXxrCSfn,38,false,
1BDZe4rquyYsh9y4zeiXCwFScNKKAHrkw4,27,false,
11rufAvRvDmLZWKgReLtaxc4DiMWscpoF,75,false,
1EkigX5TnGsQRuDtkXy5SJmTgojKz1dvuE,33,false,
1NzS15dFqvuMj6rE49D2ABccP2sPWFbhB9,38,false,
1BbT3UwysLV98CyfKSnmNxhfZnfEyjVi6w,39,false,
1Q6XaucrfM7NKZH1KyM4sYFvmwX3gs7jDv,359,false,
19s893gM3uZeUwLt8QGhtQNeq2WSSY8kto,422,false,
12zLSnCKxoMHxaDdEWMqV3CJronBxiJueF,28,false,
1AgjkmvxDM5FKPGJVLEPeJrRkWNRtR2MMM,29,false,
1CXHbL635rGzpYBLgu7vbZhjJrTFoEqVEX,26,false,
1PNsJuxMHWMetGkvVy5QzhTKvJ292N4rZG,44,false,
1E8yCaf5JoS3whRv4NkhaMhYX8GcqBovg8,508,false,
1DoWq4cgfpkDnpxzzjxRRqAYMV53ccBvC2,664,false,
1JzUZ7bECqP8w69aVtaUDrNyU3adkeSqNV,53,false,
1DZE4euPkJjKtQPjF8C91FYHq4Th2BAyfR,326,false,
194YpLLEKPBBKyWn98CdnrzV27djriiGQ5,46,false,
1EUfkCehP3a5UYjA6soLpC1ekVCSSqt1iY,42,false,
1GwxT73AJTQ6zQvq7JFKpQT6vzApXxDUQF,204,false,
1QGpNjt9DYeyRBvSZfikoNa9XCKoXCkko3,217,false,
12h4LX94tm9QMehvE7udtfZ8jnfAQZc8ky,44,false,
16aASqj3dxhCwifzuDc3FudM2GTULY5iiG,31,false,
19nXCpW7apoqgaNJ9xroc5YPPz9MPdxBTM,32,false,
1B3QCX8p9bpvKNzqRQ3h2ZNtyqHAQE4q5r,41,false,
1Fx49UuXdg6y6jEDMCkPzR8tbq9iA6cZCX,30,false,
12o2CpASBYTv3k8T7awCEqjRVnKKH5THu5,229,false,
1HdxdoHkrSCFmSCzMhA2rUD9hgyYoLHMSN,50,false,
1FWDCqRBcWpouidw1JPjymra4kQHNWAaiG,42,false,
15xQSvvaLZYNWtdJwYQLjLerbRAREMFS4S,75,false,
1C9w9sHsBvTnyzbHUu9pPA1n6pdaPVoGMk,33,false,
12qgqSPGLS19gFXcNucfkBkYsW18PSkQQT,221,false,
1BPGtyVGdBhhKwtcyNiLeJs8kAhg1axxvZ,119,false,
1PhmqYX9zWC2JmW824reU2fNHbgTSMC229,248,false,
1LNYouivbWuYCFkkxLfLai3qQaNcd5YiUc,33,false,
14Fs7aGWngjccyrytx9GUHB6Xct8LYAjz4,47,false,
1CpGoJkJeYYJFfc1ntYs4oKyt89dzhuuG8,31,false,
1DPhqkgkdfzTwPJUVsssQyQd1fkfXHkvXC,68,false,
149eX3cegvbhnxxAeBhzUM5a6g8xCyV3Q6,30,false,
12e7qnNsYzpaaz3eVFTPQeBcsk3mV38Gyx,103,false,
16yddxUPdwL5BBFnqdhNe8mVtFyZkQw4mf,29,false,
1Q54TBgvKunCHfoppmptW3ijkj1D5V3QcR,150,false,
1EPBbBJ1U4SUGnjw4tFUoa2CBjYahQ6ivk,44,false,
1KV9aJVA4D433Cc7b5RwN5GNZ4PeRCLsta,32,false,
1PF7LKiXSxbAYdQ3bF1LR78ckQ7tEsqTFR,59,false,
19t4Bbj4RrZhCCeVA9ewDS2oJqZCvyLjTb,57,false,
1F67ybja6YDUz2pfPCUVVX96PrzVyaG8dS,100,false,
1AfsJhyZbPva88mhBe2Lk1LMeNYu2KkQxv,75,false,
12zfy3zXQo7UgjgsvzjdKPPk56cRqcFrpF,31,false,
14nnbuwtGtdoJH48V8tXnJ3JUNaA2vCyk2,32,false,
1FAymKhnMNeeMvE3SM6keYD35Xs1kMQNxS,32,false,
1NwUFdUmjcXXfFfeRPNtPzVwXZmmo3K3Az,38,false,
146S5SPviRnrrJyhrqgJydqVnCgaz8pzrn,45,false,
1L5xwHnz6fRKMM7Qw9zCLFoo1bbt5VK2w8,87,false,
1PgvbnoQMMEMwp5UaJZSdYhhP3XGQVcEP9,81,false,
1MpzTK7gATc6poNACAkBdxqVZzLSDBY7uS,65,false,
1Gp8iUosh43WxMUKFkd8b6FmWNo6Bgs8ey,128,false,
19B27VunHZPKUa6498HtKxSDrMrENJfy33,86,false,
1Ao6BtPYc6Kpqb2wUfUyegquTu7z35L7bB,52,false,
12kkqwm7iBHTiTLsKTjciAG4FNho3Qg6wJ,48,false,
1Hvju7X7mfhfBDWjX7V6NhJR9xCshkYdFM,107,false,
1LR6uPcmFQPuqm7rMJZSVb79E6gf1WoQjp,71,false,
18Dm1mNeThz3ssuZ3z2qmQKSuuE58onswT,48,false,
16jN5NhB4eoUqFrSvuNnvDEc57oz6GRNi4,29,false,
12PdwBSK9NNTGAKA4eHgByt2npJFvGcnqH,27,false,
1AQ52f8q4PEfVBp4VqWSVm2i4qaLkXPsiG,50,false,
14PAtUKHDToK3wSX2Skkk6r6saWGuGACoj,63,false,
1N9xeb22HdZp3VGrJ1qzE3F2yXoAZac8vm,41,false,
1LNHGvaZGxcqTZ5fGbEszpCDxKZBSJ1yXn,74,false,
13NTyPjkPBeUHcMpA91EFhB1K6wHjijJn6,184,false,
1CH4YaxFAFzGPfpe65ei4AeQatiBQF7VaX,31,false,
1F5CAEz8VmDCrQWDuXNN1WBfSD2fAiE8K6,66,false,
12aE5u18eshAPcCYSTvALCCX7oewyJY7bD,99,false,
1AGqfV9NxSHwexbb3tkMuHw3YJ4svSPVbR,38,false,
19nYwUtDpiqUPopQJNgv5NR1SwZBpnttKC,592,false,
1Nv1XLKB9NJD9D6BTwJeTuARuRtnUnCiW4,32,false,
17tBbfXzuHFhqxwzJQm9Dnt1vHa84HgEft,43,false,
1JjdK5cgH7PctqhawdsttnY2UT9a9wrChJ,52,false,
12MkBopPPdF1nZcZqrRZEWcLJY58cxMYzb,28,false,
1BKxXbfNBut9YF5unCjMVQAE57mzZ97pih,64,false,
1MCrUi6bxAMFuJxzfXcbofFQmkXESqgz1R,116,false,
1ArUZvUxGq29xQL3t5jNboRuA88tZs1NW6,38,false,
15PdMSRUMb8iFqwx5oP1Kr384hTK3ADeuZ,34,false,
15iGN5CAkTarcoY85XxwTYWajJyz5hxbYv,425,false,
18AnjLCGk6P5jtAUdcqHYv78Ny3LXXuD9u,439,false,
1BNMMtj3sFDbChMRhLoPUPnJPLM6Y1VcRN,30,false,
1EcH4ntrQdg8TRB16vC7BJSjBFARYJnC2N,32,false,
1MhVfNMu8BzNRpknpV9vDN5N86vNHaSqAW,48,false,
15D7qj2RHWmWv5toFRmKYrBm8HnNeefsHw,85,false,
1EVjdNHsuSf1Y4944xSwybmU5Cv99QXKV5,94,false,
1HXyhe9V64hiYSLzacCGBzGZoUZGdJLGKm,533,false,
1HpUzpvH6KJq8uhmFyKcujtipi3f9BS9sa,63,false,
1EuMa4dhfCK8ikgQ4emB7geSBgWK2cEdBG,48,false,
1VWgEHtMPmPmgGA3Hbv13DJvMHFtFh23K,65,false,
1JwDpfZnKrw54pKJvV3SXiorLNSPVWPhtS,123,false,
1GWp9frQG3MawJAMEpQLGUFb9MfKioTzL9,100,false,
1UCiEhGMLNaFjgRzK6u26CwU1aSYXGvPV,27,false,
1GtuWq4pZKJMWdrJ44bfk5c5sUhsWKERvg,556,false,
18manB53W9PZzzrwUNHHD8XSCZFY7AY5Sc,35,false,
1CSVgDRmdaQhAATjvPERAXVb8wKPv8nLML,55,false,
18NupEnpmJWWqmrVoniXSPhM5sbcqs8Eia,37,false,
1Bz4CbwsZg7FDo3hYjTY4p9TVE123McV4T,49,false,
16XrZP4z3Q6JtBMC8MgKg9p7x3UnU3YSVF,896,false,
17iPRZAwYaZUSYCbSTajSxqD7MBmDBRFmp,138,false,
1F4yNuWhNXkrf4pE4QMfZLrt7mRVzw9rrK,36,false,
13u5n32MgGyH67CaXFViZKwSG18z7DJXB5,46,false,
1BNuE25ArirNzg9wkrEfNWYgoyn9QCsamx,111,false,
18Sb5pxmK7HNwG9dUrZhzzcAoX1n8FEUBu,38,false,
15r4UdMyDxCWZzkjR4tttUrTDCwbEmajqG,43,false,
1Gh8ht6WL4DxASGbyt6KtTXvdow1f4cNbA,89,false,
179S8xBoDVZRXq1Wif2sC5uaW6sJGutezY,50,false,
1JpRcGczWR1ACimiXjLuxYF22JcoFJfKyu,240,false,
1F2m7K4drRagr25uCSGrPbREaauibSNVec,58,false,
1GMWrF1254KWBQPnbH5upgLb3GiNrp9R5N,153,false,
19ZeJ9gkcAoynABpgsrLLTqwJnLuTGMgif,33,false,
1FoaWTmhAMVh2Dj81Te4eGixhLntkXkzCo,29,false,
1GmhxPFkKN7fDatoXVwg9GUvsE7yukfQHw,303,false,
1EmchHisE9bhNA5rqt5oUx8ck8TRh7A1Ht,387,false,
1PaezipJ2KW8Pr31tGMbbCwKE3ZLB9dZBL,110,false,
1BTz9EHFtJV2svEzXG9n5pGLWBJSUg7SAb,45,false,
187cBjrW3qmX41JoFvsLeEtmwWPf1rZG9o,256,false,
19aStAAG6q5LyknKvHzAdWGm47bQuaC4Vd,36,false,
1AkFDVjAnJ1HnqmYPkWmrdu3CVS4ZpjrQz,34,false,
15ysvdoBNA1xfvibww2TZzEfhJrQoMAjwe,26,false,
149jLBedwSnjwM1Fjxo2Zb2eU7UybcHsLL,40,false,
17Ndie9DZnwsr4WHQcXQcLhMvjJ6Hxw7JX,28,false,
1Autff3qFUfeNMFXDDiRDEoyAoNNcBh3af,76,false,
1G3zkJZcZuSM1PEXTZ8kVHmFhcK8CZyYkK,73,false,
1K6nqT99uaZPGC5bzF4hjUUuf2fWB82WkY,86,false,
1B9YnNe9g17jPF47GvZqCJkeLHpJZuamrk,27,false,
1Gi4DbyUdoxohGrdNJzWnr9oYnA4Fkri3L,43,false,
1Er4aPvQ9enH8M5RczpFaBBVHy4pKhQ9N2,36,false,
12jLLvsk7eYFD5Et9uy7DLFqXdyzjiSry6,202,false,
18ZuyWSyTPB8pLMtJJcGEyQpCx9YzfLct,201,false,
15KwJDKZhz54aSVCN5rU7kyy6Y1ozUYwDS,238,false,
1H8DHnsRf3TntLDa1r77TZtNbEcheRGJjC,61,false,
13mwNxJ92sREzbJ9QLqzd6nkLKUF8YooDs,27,false,
1DmXd3N46GJrCkieQugJg33QCVgxGLQj9Z,62,false,
1MdmyN7WtQqoz6DNADDJq7wpdRYWure2Yz,188,false,
1FnJxVzu8UyGSEuf1f1VXRkqDiDZesrNmS,60,false,
16G4sqVjH3B573upYgAUY4DQKWzN1MyRSJ,27,false,
14yvCgMiDPwHr4Bgbr2EfnGiFGrwKJcHbs,42,false,
144fTPLyHSmWQLKv6Mg28DM8RYbtqEBUUb,28,false,
13e1wA6QDzu5SBKDT7bHPudT1nMZqRNUhm,47,false,
1BiQ7sHrbytRfRXdk6bdUMCeex2V7i8zSq,104,false,
1Bn7qGoLU5bHn2hqj1oPhT3DuRotfcsorc,47,false,
14rs8YYW5YdJX2UShm9dCj7CzAGYDQb5rS,36,false,
17gCvS24CE7C6sfYaXBeWtFrybvHY2grNL,51,false,
1B7Yfhxt2Yak8bHECE4wAQnVgTtTY71MKQ,211,false,
17aaKNLUumVkS3MUHijTrVeimQHoeE8FX2,117,false,
19QcXZR3snsVhFYY6i1cigi6h1DLxMGffU,84,false,
1DoevbJyZRmAzXZ6Nasu4eAX16gxk18j1n,31,false,
1LSFo4ouBiphviJuZwMW1ajhyaRMVPato,52,false,
18drepRPB3p7CVioSufTf68KFkzPH7LC2K,32,false,
1NWc7N4FAs55hJ1xdTf3KWHZD89yn2PQKV,64,false,
1vmSppP3PupwPw7XWUTtV6HbFGyfeTwLK,32,false,
